Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size 
1770227430,10,,Aggregated,5.100000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4148,10,84,171.77485944982192,0.3738000523298979,2163.1957000354305,27959.263018322083
1770227431,10,,Aggregated,5.100000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4156,10,84,171.6165144124041,0.3738000523298979,2163.1957000354305,27909.688161693935
1770227432,10,,Aggregated,4.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4158,10,84,171.57570952330633,0.3738000523298979,2163.1957000354305,27897.007696007695
1770227433,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4166,10,84,171.4515774839424,0.3738000523298979,2163.1957000354305,27847.65386461834
1770227434,10,,Aggregated,3.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4178,10,84,172.2129708229383,0.3738000523298979,2163.1957000354305,27902.863092388703
1770227435,10,,Aggregated,3.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4183,10,84,172.13114317434304,0.3738000523298979,2163.1957000354305,27872.243844131008
1770227436,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4187,10,84,172.0188585856991,0.3738000523298979,2163.1957000354305,27848.048244566515
1770227437,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4190,10,84,171.9463798087168,0.3738000523298979,2163.1957000354305,27834.03890214797
1770227438,10,,Aggregated,4.900000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4193,10,84,171.88437042651032,0.3738000523298979,2163.1957000354305,27939.524683997137
1770227439,10,,Aggregated,5.000000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4198,10,84,171.771548308301,0.3738000523298979,2163.1957000354305,27909.333730347786
1770227440,10,,Aggregated,4.900000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4199,10,84,171.75061486026098,0.3738000523298979,2163.1957000354305,27903.326268159086
1770227441,10,,Aggregated,5.100000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4201,10,84,171.70154784533503,0.3738000523298979,2163.1957000354305,27890.778148059984
1770227442,10,,Aggregated,5.000000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4208,10,84,171.58394001861203,0.3738000523298979,2163.1957000354305,27847.802043726235
1770227443,10,,Aggregated,4.300000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4213,10,84,171.52435748827168,0.3738000523298979,2163.1957000354305,27818.05957749822
1770227444,10,,Aggregated,4.600000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4214,10,84,171.49236409543798,0.3738000523298979,2163.1957000354305,27811.604413858568
1770227445,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4223,10,84,171.33481920392566,0.3738000523298979,2163.1957000354305,27756.64290788539
1770227446,10,,Aggregated,3.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4234,10,84,172.111378365255,0.3738000523298979,2163.1957000354305,27817.213745866793
1770227447,10,,Aggregated,3.900000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4239,10,84,172.49282241062272,0.3738000523298979,2163.1957000354305,27787.522528898324
1770227448,10,,Aggregated,4.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4242,10,84,172.421307708297,0.3738000523298979,2163.1957000354305,27769.701084394153
1770227449,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4245,10,84,172.8372490456113,0.3738000523298979,2163.1957000354305,27877.828032979978
1770227450,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4249,10,84,173.2009170389745,0.3738000523298979,2163.1957000354305,27853.991292068724
1770227451,10,,Aggregated,4.800000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4254,10,84,173.54669908288653,0.3738000523298979,2163.1957000354305,27824.2393041843
1770227452,10,,Aggregated,4.700000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4255,10,84,173.5286805402273,0.3738000523298979,2163.1957000354305,27818.33090481786
1770227453,10,,Aggregated,5.000000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4257,10,84,173.46995442767474,0.3738000523298979,2163.1957000354305,27806.425182053088
1770227454,10,,Aggregated,5.100000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4262,10,84,173.36651597809328,0.3738000523298979,2163.1957000354305,27776.4544814641
1770227455,10,,Aggregated,4.500000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4265,10,84,173.78271305947243,0.3738000523298979,2163.1957000354305,27757.98944900352
1770227456,10,,Aggregated,4.400000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4272,10,84,174.1208877571811,0.3738000523298979,2163.1957000354305,27716.049625468164
1770227457,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4282,10,85,174.41116989694518,0.3738000523298979,2163.1957000354305,27661.355207846802
1770227458,10,,Aggregated,3.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4289,10,85,175.2441893445706,0.3738000523298979,2163.1957000354305,27739.71764980182
1770227460,10,,Aggregated,3.600000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4295,10,85,175.5892773687393,0.3738000523298979,2163.1957000354305,27704.192782305006
1770227461,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4300,10,85,175.48678823226933,0.3738000523298979,2163.1957000354305,27675.34023255814
1770227462,10,,Aggregated,4.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4303,10,85,175.41698066437306,0.3738000523298979,2163.1957000354305,27782.008598652104
1770227463,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4306,10,85,175.33076388732852,0.3738000523298979,2163.1957000354305,27764.463771481653
1770227464,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4310,10,84,175.23317566096108,0.3738000523298979,2163.1957000354305,27741.081670533644
1770227465,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4311,10,85,175.21329812078585,0.3738000523298979,2163.1957000354305,27735.26931106472
1770227466,10,,Aggregated,5.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4316,10,84,175.10937940190888,0.3738000523298979,2163.1957000354305,27705.7562557924
1770227467,10,,Aggregated,5.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4324,10,84,174.94131880168885,0.3738000523298979,2163.1957000354305,27658.5770120259
1770227468,10,,Aggregated,4.900000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4325,10,84,174.91740892450136,0.3738000523298979,2163.1957000354305,27652.754913294797
1770227469,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4332,10,85,174.79072345298928,0.3738000523298979,2163.1957000354305,27611.56509695291
1770227470,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4346,10,85,175.44364185416208,0.3738000523298979,2163.1957000354305,27652.90497008744
1770227471,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4349,10,85,175.40342246447696,0.3738000523298979,2163.1957000354305,27635.28834214762
1770227472,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4352,10,85,175.31817272471446,0.3738000523298979,2163.1957000354305,27617.96599264706
1770227473,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4356,10,85,175.2230190995944,0.3738000523298979,2163.1957000354305,27594.94651056015
1770227474,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4359,10,85,175.17262021057547,0.3738000523298979,2163.1957000354305,27700.210369350767
1770227475,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4362,10,85,175.09512262676037,0.3738000523298979,2163.1957000354305,27682.946125630446
1770227476,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4366,10,84,174.98686209295852,0.3738000523298979,2163.1957000354305,27659.936555199267
1770227477,10,,Aggregated,4.900000,0.000000,84,100,110,120,140,180,2100,2100,2100,2200,2200,4367,10,84,174.9638748105798,0.3738000523298979,2163.1957000354305,27654.217540645754
1770227478,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4372,10,84,174.8840428860253,0.3738000523298979,2163.1957000354305,27625.17497712717
1770227479,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4380,10,84,174.72898445153805,0.3738000523298979,2163.1957000354305,27578.745662100457
1770227480,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4381,10,85,174.70906242815178,0.3738000523298979,2163.1957000354305,27573.016206345583
1770227481,10,,Aggregated,4.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4388,10,85,174.57625587917494,0.3738000523298979,2163.1957000354305,27532.47903372835
1770227482,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4402,10,85,175.22882498812496,0.3738000523298979,2163.1957000354305,27573.355293048615
1770227483,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4405,10,85,175.17449155451982,0.3738000523298979,2163.1957000354305,27556.01679909194
1770227484,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4408,10,85,175.10289117459803,0.3738000523298979,2163.1957000354305,27538.967558983666
1770227485,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4412,10,85,175.006230892489,0.3738000523298979,2163.1957000354305,27516.31210335449
1770227486,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4415,10,85,174.956075424204,0.3738000523298979,2163.1957000354305,27620.580294450738
1770227487,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4418,10,85,174.88830128968485,0.3738000523298979,2163.1957000354305,27603.58872793119
1770227488,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4422,10,85,174.803321528211,0.3738000523298979,2163.1957000354305,27580.943464495704
1770227489,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4423,10,85,174.78486077271788,0.3738000523298979,2163.1957000354305,27575.314718516845
1770227490,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4428,10,85,174.67271732104888,0.3738000523298979,2163.1957000354305,27546.72877145438
1770227491,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4436,10,85,174.51282806528755,0.3738000523298979,2163.1957000354305,27501.027051397654
1770227492,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4437,10,85,174.49416952843785,0.3738000523298979,2163.1957000354305,27495.38742393509
1770227493,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4444,10,85,174.37532002645005,0.3738000523298979,2163.1957000354305,27455.484473447344
1770227494,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4458,10,85,175.02845583170526,0.3738000523298979,2163.1957000354305,27496.426873037235
1770227495,10,,Aggregated,3.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4461,10,85,174.99603214475366,0.3738000523298979,2163.1957000354305,27479.357767316746
1770227496,10,,Aggregated,3.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4464,10,85,174.9302957432128,0.3738000523298979,2163.1957000354305,27462.57482078853
1770227497,10,,Aggregated,4.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4468,10,85,174.83045024566053,0.3738000523298979,2163.1957000354305,27440.271486123544
1770227498,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4471,10,85,174.7830678813836,0.3738000523298979,2163.1957000354305,27543.035338850368
1770227499,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4474,10,85,174.69766964632905,0.3738000523298979,2163.1957000354305,27526.308895842645
1770227500,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4478,10,85,174.60247791373175,0.3738000523298979,2163.1957000354305,27504.015185350603
1770227501,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4479,10,85,174.58071989232067,0.3738000523298979,2163.1957000354305,27498.47376646573
1770227502,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4484,10,85,174.47342856771672,0.3738000523298979,2163.1957000354305,27470.33028545941
1770227503,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4492,10,85,174.32128045355378,0.3738000523298979,2163.1957000354305,27425.33459483526
1770227504,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4493,10,85,174.30319074056183,0.3738000523298979,2163.1957000354305,27419.78210549744
1770227505,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4500,10,85,174.17120868834252,0.3738000523298979,2163.1957000354305,27380.492222222223
1770227506,10,,Aggregated,3.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4514,10,85,174.85251621569424,0.3738000523298979,2163.1957000354305,27420.883030571556
1770227507,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4517,10,85,174.82192191668616,0.3738000523298979,2163.1957000354305,27404.075713969447
1770227508,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4520,10,85,174.75455537558415,0.3738000523298979,2163.1957000354305,27387.550884955752
1770227509,10,,Aggregated,4.500000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4524,10,85,174.66123633902,0.3738000523298979,2163.1957000354305,27365.590848806365
1770227510,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4527,10,85,174.61138400654977,0.3738000523298979,2163.1957000354305,27467.10360061851
1770227511,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4530,10,85,174.54104516503585,0.3738000523298979,2163.1957000354305,27450.634878587196
1770227512,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4534,10,85,174.45442748070545,0.3738000523298979,2163.1957000354305,27428.683722981914
1770227513,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4535,10,85,174.43315131146184,0.3738000523298979,2163.1957000354305,27423.227342888644
1770227514,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4540,10,85,174.34932977919638,0.3738000523298979,2163.1957000354305,27395.51387665198
1770227515,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4548,10,85,174.2161757689964,0.3738000523298979,2163.1957000354305,27351.20382585752
1770227516,10,,Aggregated,4.600000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4550,10,85,174.169025362065,0.3738000523298979,2163.1957000354305,27339.861538461537
1770227517,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4558,10,85,174.0338973447737,0.3738000523298979,2163.1957000354305,27295.729267222465
1770227518,10,,Aggregated,4.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4571,10,85,174.69051010664035,0.3738000523298979,2163.1957000354305,27341.26449354627
1770227519,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4574,10,85,174.64800074276692,0.3738000523298979,2163.1957000354305,27325.11893310013
1770227520,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4578,10,85,174.55095227115777,0.3738000523298979,2163.1957000354305,27303.469200524247
1770227521,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4582,10,85,174.45589709679004,0.3738000523298979,2163.1957000354305,27285.869271060674
1770227522,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4584,10,85,174.4174251303572,0.3738000523298979,2163.1957000354305,27387.620200698082
1770227523,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4588,10,85,174.3332560587457,0.3738000523298979,2163.1957000354305,27365.99346120314
1770227524,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4591,10,85,174.26894007785097,0.3738000523298979,2163.1957000354305,27349.808756262253
1770227525,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4593,10,85,174.21401582786848,0.3738000523298979,2163.1957000354305,27338.57239277161
1770227526,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4600,10,85,174.0719795429006,0.3738000523298979,2163.1957000354305,27300.09891304348
1770227527,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4605,10,85,174.00287070516882,0.3738000523298979,2163.1957000354305,27273.482953311617
1770227528,10,,Aggregated,4.600000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4608,10,85,173.94050568517136,0.3738000523298979,2163.1957000354305,27256.524956597223
1770227529,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4616,10,85,173.78997079660553,0.3738000523298979,2163.1957000354305,27213.092720970537
1770227530,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4627,10,85,174.49065020473148,0.3738000523298979,2163.1957000354305,27269.476982926302
1770227531,10,,Aggregated,3.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4632,10,85,174.39911437762433,0.3738000523298979,2163.1957000354305,27242.90025906736
1770227532,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4636,10,85,174.3192458147377,0.3738000523298979,2163.1957000354305,27221.593615185506
1770227533,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4639,10,85,174.25596003389433,0.3738000523298979,2163.1957000354305,27320.73938348782
1770227534,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4642,10,85,174.18223993906102,0.3738000523298979,2163.1957000354305,27304.761525204653
1770227535,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4646,10,85,174.09740303422245,0.3738000523298979,2163.1957000354305,27283.46427034008
1770227536,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4647,10,85,174.07404187582623,0.3738000523298979,2163.1957000354305,27278.17064772972
1770227537,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4650,10,85,174.00767537567424,0.3738000523298979,2163.1957000354305,27261.76946236559
1770227538,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4658,10,85,173.8768604330314,0.3738000523298979,2163.1957000354305,27218.142335766424
1770227539,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4661,10,85,173.82616453485974,0.3738000523298979,2163.1957000354305,27202.977472645354
1770227540,10,,Aggregated,4.600000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4666,10,85,173.72543748327544,0.3738000523298979,2163.1957000354305,27175.25075010716
1770227541,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4675,10,85,173.55446470522864,0.3738000523298979,2163.1957000354305,27127.010695187168
1770227542,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4684,10,85,174.2882377235517,0.3738000523298979,2163.1957000354305,27193.799957301453
1770227543,10,,Aggregated,4.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4688,10,85,174.20705017004875,0.3738000523298979,2163.1957000354305,27173.10494880546
1770227544,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4692,10,85,174.12094089879636,0.3738000523298979,2163.1957000354305,27152.114023870417
1770227545,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4695,10,85,174.0654076032263,0.3738000523298979,2163.1957000354305,27250.150159744408
1770227547,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4698,10,85,174.00460214924627,0.3738000523298979,2163.1957000354305,27234.40889740315
1770227548,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4702,10,85,173.9218628875246,0.3738000523298979,2163.1957000354305,27213.42492556359
1770227549,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4703,10,85,173.89665079673793,0.3738000523298979,2163.1957000354305,27208.209228152242
1770227550,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4707,10,85,173.83074202190053,0.3738000523298979,2163.1957000354305,27186.585723390694
1770227551,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4715,10,85,173.70008863138344,0.3738000523298979,2163.1957000354305,27144.199575821844
1770227552,10,,Aggregated,4.300000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4717,10,85,173.67399705256335,0.3738000523298979,2163.1957000354305,27134.1161755353
1770227553,10,,Aggregated,4.600000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4724,10,85,173.55216879696408,0.3738000523298979,2163.1957000354305,27097.112616426755
1770227554,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4738,10,85,174.17625766084362,0.3738000523298979,2163.1957000354305,27136.416209371044
1770227555,10,,Aggregated,4.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4741,10,85,174.13876074605633,0.3738000523298979,2163.1957000354305,27120.582999367223
1770227556,10,,Aggregated,4.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4744,10,85,174.07258022705156,0.3738000523298979,2163.1957000354305,27105.015809443506
1770227557,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4748,10,85,173.98602845349876,0.3738000523298979,2163.1957000354305,27084.330876158383
1770227558,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4751,10,85,173.9276879598359,0.3738000523298979,2163.1957000354305,27181.276362870976
1770227559,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4754,10,85,173.85182906967557,0.3738000523298979,2163.1957000354305,27165.763988220446
1770227560,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4758,10,85,173.76173623313832,0.3738000523298979,2163.1957000354305,27145.084909625893
1770227561,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4759,10,85,173.7494225881927,0.3738000523298979,2163.1957000354305,27139.945997058207
1770227562,10,,Aggregated,5.100000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4764,10,85,173.669261922184,0.3738000523298979,2163.1957000354305,27113.833333333332
1770227563,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4772,10,85,173.54336125259573,0.3738000523298979,2163.1957000354305,27072.075230511316
1770227564,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4773,10,85,173.52584217418053,0.3738000523298979,2163.1957000354305,27066.922480620156
1770227565,10,,Aggregated,4.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4780,10,85,173.40659744717047,0.3738000523298979,2163.1957000354305,27030.450836820084
1770227566,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4794,10,85,174.04963623225385,0.3738000523298979,2163.1957000354305,27069.554443053818
1770227567,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4797,10,85,174.01605559672078,0.3738000523298979,2163.1957000354305,27053.947884094225
1770227568,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4800,10,85,173.95536729115216,0.3738000523298979,2163.1957000354305,27038.605833333335
1770227569,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4804,10,85,173.86605301782717,0.3738000523298979,2163.1957000354305,27018.21461282265
1770227570,10,,Aggregated,4.800000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4807,10,85,173.8143610770781,0.3738000523298979,2163.1957000354305,27113.754316621595
1770227571,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4810,10,85,173.75080584148583,0.3738000523298979,2163.1957000354305,27098.464864864865
1770227572,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4814,10,85,173.67337525907442,0.3738000523298979,2163.1957000354305,27078.08329871209
1770227573,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4815,10,85,173.65350886753365,0.3738000523298979,2163.1957000354305,27073.017237798547
1770227574,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4820,10,85,173.57923738526554,0.3738000523298979,2163.1957000354305,27047.276970954357
1770227575,10,,Aggregated,5.000000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4828,10,85,173.44676743931072,0.3738000523298979,2163.1957000354305,27006.113504556753
1770227576,10,,Aggregated,4.400000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4829,10,85,173.43025626360597,0.3738000523298979,2163.1957000354305,27001.034168564922
1770227577,10,,Aggregated,4.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4836,10,85,173.31630711265007,0.3738000523298979,2163.1957000354305,26965.080438378827
1770227578,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4850,10,85,173.94708348390137,0.3738000523298979,2163.1957000354305,27003.60206185567
1770227579,10,,Aggregated,3.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4853,10,85,173.90194578549554,0.3738000523298979,2163.1957000354305,26988.216361013805
1770227580,10,,Aggregated,3.900000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4856,10,85,173.83387650269074,0.3738000523298979,2163.1957000354305,26973.09266886326
1770227581,10,,Aggregated,4.700000,0.000000,85,100,110,120,140,180,2100,2100,2100,2200,2200,4860,10,85,173.7516982915884,0.3738000523298979,2163.1957000354305,26952.991152263374
